Timestamp,Milliseconds,Latitude,Longitude,Altitude
2019-05-13 08:45:20,2905,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:20,3002,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:20,3102,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:20,3203,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:20,3302,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,3402,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,3502,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,3602,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,3703,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,3802,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,3903,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,4002,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,4102,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,4203,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:21,4302,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:22,4403,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:22,4502,52.5374283,7.3412328,75.4000015258789
2019-05-13 08:45:22,4603,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:22,4702,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:22,4802,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:22,4903,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:22,5002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:22,5102,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:22,5203,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:22,5302,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,5402,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,5502,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,5603,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,5702,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,5803,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,5902,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,6002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,6103,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,6202,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:23,6303,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,6402,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,6502,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,6603,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,6702,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,6802,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,6902,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,7002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,7102,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,7202,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:24,7303,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,7402,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,7502,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,7603,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,7702,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,7803,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,7902,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,8002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,8102,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,8203,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:25,8302,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,8402,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,8502,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,8602,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,8703,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,8802,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,8902,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,9002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,9103,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,9202,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:26,9302,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,9403,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,9502,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,9603,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,9702,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,9802,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,9903,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,10002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,10102,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,10202,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:27,10303,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,10402,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,10503,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,10603,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,10702,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,10803,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,10902,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,11002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,11102,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,11202,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:28,11303,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,11402,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,11502,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,11603,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,11702,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,11803,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,11902,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,12002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,12103,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,12202,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:29,12302,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,12403,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,12503,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,12602,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,12702,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,12802,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,12902,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,13002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,13103,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,13202,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:30,13302,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,13406,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,13502,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,13602,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,13702,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,13802,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,13903,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,14002,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,14102,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,14203,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:31,14302,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:32,14402,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:32,14503,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:32,14602,52.5375101,7.3413049,75.4000015258789
2019-05-13 08:45:32,14702,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:32,14803,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:32,14902,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:32,15003,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:32,15102,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:32,15203,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:32,15302,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,15404,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,15503,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,15603,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,15702,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,15803,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,15902,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,16002,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,16103,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,16202,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:33,16302,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,16403,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,16502,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,16602,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,16702,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,16803,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,16902,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,17003,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,17102,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,17202,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:34,17303,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,17402,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,17503,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,17602,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,17702,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,17802,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,17903,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,18002,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,18102,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,18203,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:35,18302,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,18403,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,18502,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,18603,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,18702,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,18802,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,18903,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,19002,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,19102,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,19202,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:36,19302,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,19402,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,19502,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,19603,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,19702,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,19807,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,19902,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,20003,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,20102,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,20202,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:37,20302,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,20403,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,20502,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,20602,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,20703,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,20802,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,20902,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,21002,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,21103,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,21202,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:38,21302,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,21403,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,21502,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,21602,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,21703,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,21802,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,21902,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,22003,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,22102,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,22203,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:39,22302,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,22402,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,22503,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,22602,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,22702,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,22803,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,22902,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,23002,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,23103,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,23202,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:40,23302,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,23402,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,23502,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,23602,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,23703,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,23803,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,23902,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,24003,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,24102,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,24202,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:41,24303,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:42,24402,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:42,24502,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:42,24603,52.5375283,7.3412986,75.5999984741211
2019-05-13 08:45:42,24703,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:42,24802,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:42,24902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:42,25002,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:42,25106,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:42,25202,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:42,25302,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,25403,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,25502,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,25603,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,25702,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,25802,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,25902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,26003,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,26102,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,26203,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:43,26302,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,26403,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,26502,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,26602,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,26703,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,26802,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,26902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,27002,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,27102,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,27202,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:44,27302,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,27402,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,27502,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,27603,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,27702,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,27802,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,27902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,28002,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,28102,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,28202,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:45,28303,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,28402,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,28503,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,28602,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,28702,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,28803,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,28902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,29002,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,29102,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,29203,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:46,29302,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,29402,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,29502,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,29602,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,29703,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,29802,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,29902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,30003,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,30103,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,30202,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:47,30302,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,30403,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,30502,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,30603,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,30702,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,30803,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,30902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,31002,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,31102,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,31202,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:48,31303,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,31402,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,31502,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,31602,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,31702,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,31803,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,31902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,32002,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,32103,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,32202,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:49,32302,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,32402,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,32503,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,32602,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,32702,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,32803,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,32902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,33002,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,33102,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,33203,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:50,33302,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,33402,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,33503,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,33602,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,33702,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,33802,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,33902,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,34003,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,34102,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,34202,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:51,34303,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:52,34402,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:52,34502,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:52,34603,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:52,34702,52.537594,7.3413614,71.69999694824219
2019-05-13 08:45:52,34803,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:52,34902,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:52,35002,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:52,35102,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:52,35203,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:52,35302,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,35402,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,35503,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,35602,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,35702,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,35802,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,35902,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,36003,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,36102,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,36202,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:53,36303,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,36402,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,36503,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,36603,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,36702,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,36803,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,36902,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,37002,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,37102,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,37203,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:54,37302,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,37402,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,37503,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,37602,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,37702,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,37803,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,37902,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,38003,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,38102,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,38203,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:55,38302,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:56,38402,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:56,38503,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:56,38602,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:56,38703,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:56,38802,52.5376212,7.3413528,75.5999984741211
2019-05-13 08:45:56,38902,52.5376212,7.3413528,75.5999984741211
